,iter_id,drnet_PEHE_out,drnet_ATE_metric_out,drnet_PEHE_in,drnet_ATE_metric_in
0,0,1.5326173144551636,0.0845418091637491,1.398486172692524,0.2761340694679295
1,1,1.3167086918550104,0.19516185500402683,1.4245517524903109,0.311258424173682
2,2,1.5914150123650546,0.7868646373633954,1.4704417090252881,0.5137420049750694
3,3,1.4358996470903815,0.31338263893449625,1.4422039896464054,0.43586624605303115
4,4,1.5505857922019683,0.8003553979319289,1.5073319257769087,0.5987968588791142
5,5,1.4146078045256067,0.5223901015820589,1.4224321475908368,0.3414951206863366
6,6,1.4543229324950113,0.4568638943273706,1.4394893231176864,0.429731355587363
7,7,1.3894679634772007,0.4519107306680086,1.4270289967230623,0.3256835542634833
8,8,1.370083831149932,0.3021978180851965,1.4544065601641007,0.4553522110381749
9,9,1.670096802979016,0.4949343929438528,1.4026256769355718,0.32598371317558117
10,10,1.3917113826301657,0.618094354024616,1.5116764540711876,0.588210702471422
11,11,1.5352136861914791,0.5057115721589365,1.4196697863722394,0.3810994305263806
12,12,1.4798704658076158,0.014400687629028575,1.4036811618574119,0.28348427690611366
13,13,1.3320551146175206,0.31509133945000123,1.465764300244213,0.44624572520246897
14,14,1.4803800524589654,0.7124629611374731,1.4448793870733976,0.4325778491509005
15,15,1.5268532374164463,0.6838159971269544,1.46963563777524,0.5201223798449757
16,16,1.4089524671364337,0.583601467064006,1.4401645245619088,0.40696742634767835
17,17,1.5804962515153682,0.5449671238271292,1.4201598620207683,0.3805818158779939
18,18,1.602459473096237,0.5136105283677752,1.4224896744186022,0.41525387092805577
19,19,1.279742785188411,0.4676786310258563,1.4625906600796237,0.42947761169455845
20,20,1.3835217611766184,0.12059945594546351,1.4548719986694034,0.449477881038983
21,21,1.6177191594558071,0.4405102364906823,1.440467939304256,0.4958575311442015
22,22,1.396417530659193,0.6184336304514777,1.533691900176035,0.6533093851078808
23,23,1.3381842265485486,0.434190034732993,1.457767449181921,0.4612153212025847
24,24,1.525504031488987,0.5091897991156311,1.4190032407923805,0.3405940911462757
25,25,1.276992133920265,0.6817856495043695,1.492377080878701,0.4756824536821207
26,26,1.4725520100460392,0.6027659080080014,1.434293841833765,0.40637152861060777
27,27,1.4524637282655102,0.4439429348493298,1.4599972715925902,0.4760722832115296
28,28,1.4580884190816386,0.4346304663473388,1.4188113995642004,0.36605687433640544
29,29,1.796671669502127,0.6620364326258668,1.4290161597820836,0.49480338812851743
30,30,1.5232066430127142,0.38240168434489696,1.4047239873855095,0.33383544233994433
31,31,1.5988346169214023,0.6377614760900352,1.4788906108489943,0.5555402433712224
32,32,1.2385575350667648,0.3185796474741589,1.4521806647796989,0.4103016061696687
33,33,1.51803260363843,0.5052018981041209,1.439189038862541,0.4280830990518667
34,34,1.4604481298822654,0.5768735762825359,1.4612517547633315,0.44606375870373505
35,35,1.475708155311907,0.7878666453348742,1.4835824125517887,0.5041757805897649
36,36,1.3605812560873585,0.5420650679065622,1.493992389945508,0.5527144200060761
37,37,1.35361578525712,0.5995886576547971,1.4409092075609113,0.3668133276608607
38,38,1.404314446937968,0.07457473987871799,1.3770627985913442,0.09707490455309564
39,39,1.475205469583361,0.4614751691458281,1.4689026314464524,0.5296795653842752
40,40,1.490357435022834,0.20698072534297296,1.439777225713622,0.46460672868274067
41,41,1.4419413736943534,0.21500988753299488,1.45233507164888,0.47697556116458184
42,42,1.2648731376446873,0.05998219987072684,1.4353210420023168,0.37779993618428165
43,43,1.5147628031686866,0.5748692481869888,1.4435493824386918,0.46076727093138947
44,44,1.6821341710636917,0.8720416841630292,1.4971721564963052,0.5892618592284968
45,45,1.3644551982230915,0.47251444330749726,1.4699275462983803,0.48126240682353494
46,46,1.833959825204456,0.8694673001017192,1.4722194738941394,0.5842998203419647
47,47,1.578803177914673,0.4060787993357029,1.454015875374056,0.5002054867194552
48,48,1.2868518761264556,0.22391796655376206,1.4168315493640247,0.26081786602435875
49,49,1.5908584462245248,0.7064638209851237,1.4482446121414536,0.47594393056584616
50,50,1.4072727194242318,0.42080036519105946,1.4182428870755968,0.3354034432632238
51,51,1.4149031836150328,0.5617970773631256,1.438869162163571,0.38125744140671225
52,52,1.3217445615670615,0.6168463505638324,1.4369119530620296,0.3500193978115318
53,53,1.550388139761472,0.44831824000970455,1.4519135715898852,0.49375551515028304
54,54,1.691014945295623,0.6728309772189944,1.4407530687515355,0.5001326102834951
55,55,1.1765880948319976,0.16145079130464168,1.4425150908021143,0.3463788774459715
56,56,1.3270862793037006,0.13922969767215276,1.426811094252728,0.36488447737863927
57,57,1.3506472951072848,0.2961161500682117,1.456380366142035,0.4723913517553542
58,58,1.298977145598564,0.5068926736669943,1.5483446496782076,0.6483157174025851
59,59,1.2124811406733609,0.41285546687517316,1.4171929261623681,0.22902794284850625
60,60,1.4914416450473296,0.5560929690738061,1.4348030602522817,0.4047406382357863
61,61,1.411668248210338,0.2888203427806557,1.4209119339860672,0.36578433257313314
62,62,1.6175076611990296,0.7208864045313153,1.439269852597909,0.4399920000722468
63,63,1.4640236826089943,0.10658849516326363,1.3919692456557968,0.3247414941693294
64,64,1.563303432133842,0.6045838640181551,1.4663412245711205,0.513202651328156
65,65,1.552137508691838,0.3382918412232314,1.3974978775778122,0.2963094553031844
66,66,1.4261423129663309,0.608276281172162,1.516298558072308,0.6085190230745519
67,67,1.3817577375547434,0.18419730301156045,1.4240058241613645,0.3499162953665862
68,68,1.3308887422276883,0.39611969972934524,1.479013930165551,0.5080616610822433
69,69,1.2762432571593025,0.3828113492686058,1.509730924687122,0.5854447127770368
70,70,1.4422204003925554,0.44346352591107463,1.4626091371205312,0.4898085879984917
71,71,1.4111065160253797,0.31051563762943557,1.447216433576509,0.44349693561160874
72,72,1.4131362894737722,0.5371153880620687,1.4035697752086305,0.18687589592696208
73,73,1.503304306384422,0.5405301970176222,1.4113281988029376,0.3051200257313731
74,74,1.4130238872320875,0.1521129396293195,1.3827603855384516,0.1820631620661315
75,75,1.432283779974637,0.4000439928320181,1.4817135046065506,0.5496417548870518
76,76,1.6568820877883075,0.6640077858268336,1.5404086388253748,0.708961089342595
