,iter_id,drnet_PEHE_out,drnet_ATE_metric_out,drnet_PEHE_in,drnet_ATE_metric_in
117,117,1.5343020092253108,0.5439415577134596,1.4715268290648735,0.5340909809776693
118,118,1.5278155347484401,0.3940517712404801,1.453250828222476,0.4769055313214663
119,119,1.3173531085828905,0.42316068536415097,1.4589597281674485,0.4357468537119735
120,120,1.5329099192673223,0.1911153115261377,1.3955889697903952,0.30048435764335046
121,121,1.4798475483521383,0.4653791117267354,1.4562510072983326,0.45153379949901984
122,122,1.3315319691862753,0.09912794388453783,1.503025409479181,0.5974678575406034
123,123,1.4777787512315403,0.33040798052263787,1.4170612942168834,0.3072475473530685
124,124,1.4430829464454449,0.24022004750742676,1.422814570587149,0.3639097799645059
125,125,1.8191835306468922,0.5784926478677592,1.4192567997918986,0.4660520686924112
126,126,1.3575778161934406,0.17426887723169182,1.4161344463932735,0.2741098625450795
127,127,1.4426729520473567,0.39615889641602653,1.4416208421710621,0.44600247780133584
128,128,1.2709946241059045,0.4723486268949819,1.4908642061690538,0.534413814353861
129,129,1.499665262616504,0.28843938530493807,1.3965201460944543,0.2590359664158539
130,130,1.592598745400279,0.9269294801859038,1.5388960699768643,0.6783303471605175
131,131,1.5982344376228865,0.48973082967402615,1.4163907949413213,0.37343957657040505
132,132,1.5315628092621394,0.07912026115466597,1.4104343136204203,0.3384122004156036
133,133,1.4888639831114303,0.6554642819779049,1.433344820548062,0.3712491865381242
134,134,1.557549615371071,0.3093226242199001,1.3942214430407713,0.3009442470955275
135,135,1.490556107906387,0.5207884134490683,1.5157648144456288,0.6395211216858621
136,136,1.4865759679798363,0.45758681299933723,1.4394385725837235,0.4422589326161721
137,137,1.536453796389126,0.580130163047901,1.4391035339520721,0.45876084440032816
138,138,1.5607364752225847,0.6958835440117146,1.4743910729457992,0.5321394184469423
139,139,1.7829463860544232,0.8923199150677901,1.4614617115322384,0.5159492650280546
140,140,1.427401798815524,0.48726478058606215,1.4412707248675527,0.3836808576223163
141,141,1.4203682247681608,0.4653507908113572,1.4732887904859655,0.494159527780377
142,142,1.5220583228383402,0.403203820170126,1.4177545119854114,0.3790887038690234
143,143,1.409654191261571,0.2515918999925537,1.5192929165589801,0.6303762304508616
144,144,1.5939581400101408,0.8397099216506088,1.5332107613812342,0.6554064473436227
145,145,1.6851598347838719,0.4776750006108821,1.4189743908435781,0.42090093669739215
146,146,1.278263931967898,0.36954687746546533,1.4863056786971653,0.5202795292384255
147,147,1.445380423744314,0.4463303529430962,1.4544372309997726,0.4567784295374375
148,148,1.504419091537012,0.35229442268249134,1.4603809118768234,0.49765738459324016
149,149,1.6590366246074035,0.2893447091359578,1.3697280394544356,0.22836507618519342
150,150,1.471671370364949,0.5946518676794632,1.4346896730115366,0.3945344425949031
151,151,1.7098208480492354,0.7137534271919459,1.4423243943548507,0.5115180269236057
152,152,1.4118624032652929,0.0036970120594603806,1.4098200941731631,0.33807689005982855
153,153,1.4720670105869513,0.287840726608652,1.4217571258096684,0.31055938231709446
154,154,1.7351102909641942,0.19349624125216502,1.4384468644951047,0.540015014757893
155,155,1.591905384523699,0.4358246732787725,1.4388060769197957,0.4705675468978039
156,156,1.4617832688504275,0.4871779525798652,1.4310944563789043,0.36672890060691676
157,157,1.4425070827693534,0.21303482413915997,1.4140699484998602,0.28876910393213784
158,158,1.4023399319222467,0.24127764106520644,1.4442593960668244,0.4404513672609416
159,159,1.2160448665100547,0.22135181382573732,1.4582832118113191,0.4034048571616542
160,160,1.298691302285793,0.4607415611434793,1.4510672282962103,0.3899169970961567
161,161,1.3884812506315185,0.41778609153677504,1.4609278370973808,0.45453571811492166
162,162,1.4587544096047824,0.383700823273434,1.483424530998187,0.5662136667758402
163,163,1.5574706174741022,0.44967328918980165,1.3837565639159208,0.25278873349053255
164,164,1.0599804982452776,0.17806730663270942,1.4266971428055055,0.206025468048868
165,165,1.3787442292653205,0.24727666940630888,1.4259115962350009,0.3595929171822121
166,166,1.673317401114912,0.6448404756199482,1.4509410827087281,0.5234155273975292
167,167,1.6123326741524735,0.8180157117008857,1.4647982081036195,0.5253099886884791
168,168,1.4618398437978797,0.18214690653132282,1.4714444224646974,0.5453810823821534
169,169,1.3765204360163856,0.5285153316355147,1.4982088935227105,0.5695197933079106
170,170,1.4504424647546166,0.6252896106687515,1.4530440346143607,0.45904793784082676
171,171,1.3229635731327714,0.3078933214117372,1.4677299723985973,0.4518579311608164
172,172,1.5944885151910624,0.4385294487324565,1.4562185671978372,0.5108217703552662
173,173,1.4902411814986627,0.36191571742644646,1.4277945696414789,0.3658323144294795
174,174,1.3749893091650949,0.07671454129693789,1.4111536164261205,0.30965295595221054
175,175,1.2526822280215808,0.0712192642407059,1.4517204821741203,0.40858760981138964
176,176,1.2952653957301266,0.26682619980021993,1.4581801122237146,0.43034864742704837
177,177,1.49429954207784,0.40701573034361216,1.3813746731361478,0.15853157237258797
178,178,1.5808279220089394,0.7991128198477164,1.553280840504517,0.7018173496089126
179,179,1.4715802782396952,0.1365793702803635,1.400474501317539,0.3052247566372679
180,180,1.3993647595134544,0.4757048960359298,1.4865033224598176,0.5306716649947241
181,181,1.6819532365283898,0.6441095026516188,1.4065041941460692,0.37922210577873683
182,182,1.5224844803190194,0.16195771318231422,1.4123314730119114,0.3418319927025837
183,183,1.5214506232110312,0.266091143973072,1.447806458484788,0.49234236134158227
184,184,1.5166674028747882,0.34887948264767754,1.4878181499038117,0.567887842081007
185,185,1.448802229077417,0.3172908965417043,1.438799042148495,0.41827246382160066
186,186,1.760513389572181,0.9806763856867651,1.5027142798915574,0.631502125433979
187,187,1.363700497885118,0.13805846677668976,1.4079479837642455,0.32075389887712813
188,188,1.530647616630613,0.1195994492153929,1.4219223655875133,0.44710910638972834
189,189,1.237152763749537,0.3925526831096593,1.440048804255049,0.3780362086024174
190,190,1.3724413520201886,0.5417645199840431,1.536636445682507,0.6584336995754363
191,191,1.5277477415128844,0.646232947683274,1.4078391690155136,0.3045358030908516
192,192,1.5614336746487985,0.25241914095770923,1.3902564092878482,0.29459933605081146
193,193,1.5310788805328448,0.40017111672900496,1.4141700066247642,0.3396791645217898
194,194,1.343787517221803,0.3635109233855158,1.4293549032671256,0.36853486994927565
195,195,1.3923341575341512,0.33145334681181726,1.4690075240624028,0.5004280511909704
196,196,1.4206802498892095,0.5052062408657356,1.4504194384125024,0.43505115623774593
197,197,1.4894082681039478,0.4803549416491748,1.4550168560290246,0.49068152447266966
198,198,1.4542605032772384,0.5017880525144247,1.4964970797887736,0.5762268402089208
199,199,1.5745459215715398,0.4778722727480291,1.4092578390033887,0.37121106408180493
200,200,1.3696495167065026,0.14705666052254474,1.4412605348171845,0.4164971498653478
201,201,1.3081529069162738,0.4967763779043479,1.4919333547155234,0.5449012821023835
202,202,1.4502394027364598,0.7581688880183877,1.438305670528551,0.3730248651418826
203,203,1.5001051772624772,0.4870131645872746,1.404387633970234,0.2861567245280452
204,204,1.3411509318679151,0.037045196472720754,1.4202304130877337,0.32527107370031194
205,205,1.4395001314985938,0.44269670396215055,1.474950456373374,0.5099855873856276
206,206,1.2491716076776578,0.3334089161734708,1.4421092008560834,0.37131403397060003
207,207,1.4807780062782385,0.5826975352127066,1.4333382234832839,0.4071638990001012
208,208,1.406780807246088,0.009443363182674691,1.4114003289263148,0.3394766999137082
209,209,1.4546076155071934,0.5767487132476092,1.4689926667558115,0.4940466387562741
210,210,1.5039541591492842,0.6250203481817449,1.488678909307613,0.5582027604239945
211,211,1.4115250307197158,0.32405668038799806,1.4083966644291757,0.2879604593601681
212,212,1.48634587946617,0.6536114282978249,1.4857167619454859,0.5604219344361319
213,213,1.502065178685594,0.4022277081120005,1.4165373156112138,0.36815806024922626
214,214,1.491989472832498,0.5202278603956403,1.485765054950025,0.5378568026700234
215,215,1.444325077147263,0.44859338321735764,1.4822491797979715,0.5474959806957851
216,216,1.6383683196260808,0.2685288369714427,1.3936930628070812,0.3505370868720563
217,217,1.6294381724307718,0.7163628291522857,1.4213917509907876,0.3862305729227131
218,218,1.4451467388669708,0.5070923746873159,1.5038503571350055,0.6064984753857905
219,219,1.3449597847806423,0.4537035910827907,1.458847908165517,0.448005900703623
220,220,1.2664188291738974,0.23438502390479243,1.442366366668054,0.4021846523784749
221,221,1.7002926732629966,0.34139251389115177,1.4147376891416212,0.4312563389918984
222,222,1.4394203423862828,0.23275589754562587,1.4065846347805993,0.31475733103256776
223,223,1.4981854205486718,0.3698585643480783,1.437823184892686,0.4041557909511826
224,224,1.28670116542866,0.36721968769527136,1.4618553064917594,0.4335930720777932
225,225,1.255105602771028,0.2339942525583698,1.4565582223040399,0.429501717250079
226,226,1.5836334842057538,0.31579907261919127,1.3924587394287764,0.31958496839853145
227,227,1.6907145069020781,0.8005799767212158,1.458004300721337,0.5248455805081522
228,228,1.4454126157283613,0.06859990829402074,1.4348634839721768,0.44408733676902123
229,229,1.6888248011577067,0.8335654008215734,1.47036326021273,0.558566769134826
230,230,1.3977410574165525,0.4346741588295706,1.5450905952969274,0.6987540739171618
231,231,1.3995742157468678,0.3956850107919574,1.4565600790354547,0.44805071106901506
232,232,1.4985710830635157,0.38466179861519567,1.4282891945904874,0.4083816393348636
233,233,1.4699409599976565,0.1804304015469982,1.4003891078759145,0.30058110362749524
234,234,1.2507160082229802,0.18213045883592116,1.3984232006330986,0.11869527949533998
235,235,1.4003354213739334,0.42956198241909105,1.4245183586420707,0.33735424742015896
236,236,1.4926422687935748,0.4502383472335061,1.412359103752541,0.34721774361107416
237,237,1.5996755167643528,0.7974190674825885,1.4663490105382173,0.5059539799070394
238,238,1.3313686217613527,0.12527796898246324,1.4170398032750418,0.3163049835248901
239,239,1.4615731189467518,0.6634799173947914,1.4267165275908982,0.33593229780666567
240,240,1.4425397101261872,0.46402190385227904,1.4211000017670747,0.3363136182741524
241,241,1.5825536621133973,0.43747447404233597,1.4054208435285074,0.36994766723281325
242,242,1.5701691658610792,0.6356589599830733,1.444331888351669,0.4689494051087877
243,243,1.4930778770576751,0.45435543620157226,1.4619687523723632,0.5048641111309782
244,244,1.3560638577489719,0.5108812960450244,1.4708526848288743,0.47571505848714546
245,245,1.5331190905284726,0.23591633268961454,1.3978854480110996,0.3125600932825088
246,246,1.5460455390702559,0.3936330420508929,1.412749513942065,0.3573592224966249
247,247,1.3302104711620988,0.24316252392312876,1.3823856472304659,0.07749604348452
248,248,1.4585636701912115,0.5986123798709397,1.429265442460975,0.37255936192260375
249,249,1.4918248778377996,0.725106233283114,1.481595403083136,0.5438850474142449
250,250,1.3691838254310817,0.3375362763887093,1.4505408771282242,0.4406871320362278
251,251,1.3101368788583012,0.7476808569019,1.5573355093189143,0.6590884496195857
252,252,1.4245905997191903,0.03374695877349598,1.4165507740919978,0.39335562090559417
253,253,1.2648618958816271,0.50255642271877,1.5118091959892521,0.5887405395323504
254,254,1.5721868940261117,0.7262901810067066,1.460475103231135,0.5005523190785355
255,255,1.3805275142352016,0.15783374505810333,1.4361860735848315,0.3795801796669278
256,256,1.5490530344308944,0.7341260552246003,1.4763984510029506,0.5294447359782315
257,257,1.448482343426274,0.37210232081438477,1.4268089447932337,0.37091835256687267
258,258,1.546339455810203,0.7108806596828208,1.4919079061276836,0.5747340381920361
259,259,1.4651638518335115,0.2748238810455179,1.4558016569438714,0.46794208931544157
260,260,1.3342954392895985,0.24167082435296772,1.4588967861951936,0.4791240027637915
261,261,1.4984832378685096,0.3462628909498564,1.449825778578608,0.4758986298379755
262,262,1.5798085301794762,0.43544900164537026,1.4249164566003725,0.4111338560765314
263,263,1.3700178799973113,0.38431895720705,1.421086447897813,0.35707084945943235
264,264,1.520882341885601,0.46663759568016383,1.408391599881357,0.3258204009711396
265,265,1.5592040528944888,0.8674908443459137,1.5029160371613373,0.5883908877487771
266,266,1.6603074792524,0.44086933746456314,1.3966728911621678,0.3653404793144359
267,267,1.43600627142174,0.2510195885650628,1.4417525812782614,0.41832447256748173
268,268,1.5022384178407269,0.3181599263686321,1.4101511082746363,0.325647694622869
269,269,1.5961057868710213,0.5944684572861569,1.4768629015892936,0.5682140636587754
270,270,1.4275452561725208,0.014366302744556414,1.3902073472887344,0.3205547325741236
271,271,1.5546303455091457,0.33098755127263146,1.4372681154388138,0.4498107379503562
272,272,1.456337713241988,0.5127737967897379,1.4546073504215564,0.47267148912588075
273,273,1.2457744530218386,0.3518071618405907,1.4368044077193587,0.3709714638478805
274,274,1.358104540491062,0.0291572412626131,1.408704627008816,0.23956359393412985
275,275,1.5378192138636468,0.41736240078747944,1.4580229489639154,0.4925821746638275
276,276,1.3559441879861223,0.22773292878659168,1.4245532815463366,0.3724112556946002
277,277,1.5499992926139974,0.08589196611078487,1.4164937503611295,0.4011423688288618
278,278,1.1642414443072815,0.12017159369683661,1.4267780356678048,0.32672411977193017
279,279,1.493638942205787,0.500195627576661,1.4193939959773958,0.34707984877701703
280,280,1.4347612732467498,0.4554621201939275,1.4598253403627506,0.47466394576903603
281,281,1.4437156449297026,0.6070648121468598,1.4515785092120852,0.4301087273948845
282,282,1.3545651597860606,0.32762240152156386,1.4251223844079193,0.3494393126280948
283,283,1.1842974167626426,0.3037438165400954,1.4495006705226499,0.37255259487918924
284,284,1.4682417296608992,0.3045995131630459,1.446475057331485,0.45004465248838166
285,285,1.3095835489969279,0.1194783825415322,1.43766463532101,0.42027530668928437
286,286,1.5834837088647875,0.5018440955056893,1.4373660742859318,0.4596718061232812
287,287,1.5480273486171545,0.2247834958480337,1.4226711029288146,0.3844836527811535
288,288,1.4082319262598546,0.2324415994911586,1.459100404286743,0.49621042584814745
289,289,1.3971091588003772,0.8000975224990738,1.5342576334383298,0.6352483739012347
290,290,1.6456397518684531,0.5904696822541031,1.406312853909789,0.33756691140748796
291,291,1.6125801098067976,0.48927234669005415,1.4786333626084018,0.5726015842882712
292,292,1.507041540809429,0.6656917964215072,1.5195743937773702,0.6394214771203104
293,293,1.5515313734480478,0.45783872466861597,1.4137580183240095,0.35581076962367497
294,294,1.4691502816937518,0.5578408830836108,1.4346854178729151,0.3823328711995746
295,295,1.475206752986794,0.27162859108741255,1.426978877287813,0.3878531046716436
296,296,1.5592626271629277,0.3144916358013443,1.4282012727048896,0.4258215867870154
297,297,1.5341696418762196,0.7096745402682862,1.504249238581899,0.6018322977209984
298,298,1.2201124305494286,0.10308131406280152,1.4395229362031436,0.35839344372816484
299,299,1.571110817177552,0.7040229616387301,1.445440998176696,0.458833722413186
300,300,1.7751016918437652,0.6812516979240164,1.4567608128978418,0.5335263263895289
301,301,1.612248611521732,0.7488023426847983,1.4115582491656706,0.34774569919271237
302,302,1.5759678428869177,0.6978768911012887,1.4555719183258697,0.46898312295889966
303,303,1.57950149562433,0.6628222015809211,1.4804677416004426,0.5776315671160126
304,304,1.5364271112437038,0.8195231263482889,1.4750330004081422,0.5099758660440443
305,305,1.3365334353053808,0.22016651894414352,1.4237951827686497,0.36547037170407526
306,306,1.9457870756729276,0.837988010787897,1.40299905605105,0.461904408030815
307,307,1.3264004705039656,0.2274635473033726,1.4504020903996788,0.4355600432368698
308,308,1.4930176567897941,0.4525091558326153,1.4249712210118437,0.3957669764845062
309,309,1.4927505021192014,0.5902377243831216,1.5023851961812746,0.5676977203274949
310,310,1.5513070103381397,0.5305099085535705,1.5363866713134606,0.7091483627186075
311,311,1.3413358799745287,0.3909770910640371,1.439800669143733,0.3844368210608078
312,312,1.6395273329968651,0.4515742830355136,1.4502416847265,0.520917246731337
313,313,1.289246854413145,0.17711872262936756,1.4931734443879492,0.539815528084385
314,314,1.4684077823258046,0.5290781451600388,1.4610510081257566,0.4890414705442816
315,315,1.5243160539299199,0.6989395315905966,1.5147246379334542,0.6255311441270845
316,316,1.576468651163069,0.804824827282066,1.46217649001365,0.4877708247988859
317,317,1.2899063374881403,0.2492859690485556,1.4630234867007277,0.43060218962046326
318,318,1.516124604420903,0.45640064599656593,1.433975224809278,0.42115750286825016
319,319,1.510254135889567,0.7689267578561751,1.4415977660979422,0.4245019998177675
320,320,1.5205979601902038,0.39503989048525145,1.4002216407519221,0.29330374429589234
321,321,1.7302515404894363,0.7699282778158829,1.4733252373865091,0.5736857354459879
322,322,1.3073413387825759,0.34087357417338904,1.4471606349397237,0.38342308002105385
323,323,1.4175953089693694,0.13989776774933604,1.4060920474871788,0.2826837147226011
324,324,1.3660936551024254,0.5320768762452706,1.4613619260794104,0.4468354589261292
325,325,1.437051280245999,0.6754996753447724,1.484364475918459,0.5025739953022565
326,326,1.3204279567907335,0.6316746487140428,1.4995722804866143,0.5449291109917018
327,327,1.2996451734016927,0.3165005878793168,1.4146256572029,0.23791815268490923
328,328,1.4525211035883234,0.6237317560252795,1.4408869120589611,0.37857488566171904
329,329,1.5601752215730282,0.5160443535935406,1.4358299654202913,0.4284611932814726
330,330,1.6341098442962674,0.8844660917679996,1.4533128966996045,0.48457103102269716
331,331,1.5290690891963354,0.41927675888422256,1.4174610529248342,0.3955119882252758
332,332,1.5343548793845974,0.6960368372016017,1.493537124136629,0.5633385879720336
333,333,1.5180264383376971,0.5398610747625843,1.4574659782169381,0.4814755415283507
334,334,1.3488884157600531,0.6310297940663592,1.467257292786462,0.45135248874546496
335,335,1.6124264322140773,0.4805372687999987,1.4470173629974803,0.4961659826515361
336,336,1.3898166058344417,0.5726929053675787,1.4291188019721166,0.2983756678512641
337,337,1.3585383696693525,0.22313727720532306,1.4359952782511858,0.39827690576010655
338,338,1.4983761074047464,0.4697787682976333,1.4402454939302205,0.40949099974857184
339,339,1.5650964138229428,0.6362722284128468,1.401119449854216,0.2874106843367259
340,340,1.5517518810435742,0.55604099790623,1.4242393247598248,0.3823597847970195
341,341,1.2777574693971436,0.3047654637990762,1.4857302356340722,0.5249295473489393
342,342,1.5007869133534464,0.6700049585092263,1.4778675551137939,0.517671236427252
343,343,1.5297924428887455,0.3103290473686675,1.389676524757487,0.2236474591878852
344,344,1.7357084597171542,0.9292629967931707,1.4896890794627324,0.5985495924463793
345,345,1.3485149879242564,0.5496959409710023,1.4892387224458659,0.5290202371778929
346,346,1.2332924369030847,0.16126394210103134,1.435812073360197,0.3090482530831298
347,347,1.496841472883973,0.636339218151218,1.4075265219776487,0.2988911762468298
348,348,1.4212084796979658,0.4683447747386098,1.442593967829191,0.40062912161356845
349,349,1.486529336884087,0.67283754890529,1.4302257484834215,0.36295092421500597
350,350,1.4782999744732077,0.6254470041403306,1.4528541909754804,0.45652131018065445
