,iter_id,drnet_PEHE,drnet_ATE_metric
0,0,1.2062145937541267,0.4446855727794867
1,1,1.2291049443422182,0.16273606924842898
2,2,1.0604056888163167,0.20745431374825873
3,3,1.3039696103977647,0.6216733483084407
4,4,1.245745000961193,0.3113929904087227
5,5,1.1828282119172109,0.13623285119428274
6,6,1.096018835280141,0.283260930484559
7,7,1.2037328785289167,0.6579797311965878
8,8,1.1328154772266565,0.17115674548998738
9,9,1.053761411695931,0.12969919309390932
10,10,1.063859178212925,0.0844119475062568
11,11,1.292226652576631,0.59611775462067
12,12,1.0300379296093407,0.21474622246900532
13,13,1.3388791150074726,0.24817377036304045
14,14,1.1269318605664134,0.13658138209994242
15,15,1.0341931212490243,0.08543495306518745
16,16,1.261873041176352,0.42139332687225783
17,17,1.1312143589968986,0.4861698726533068
18,18,1.2656207914996658,0.48683557308600856
19,19,0.9014697152203559,0.041661536461136794
20,20,1.061951423266332,0.20483159680268148
21,21,1.0806616014114925,0.04748712920728959
22,22,1.0590453799147403,0.07791609613258732
23,23,1.1040991416410506,0.187302456283152
24,24,1.039270894531922,0.019533272570156246
25,25,1.0494581699744927,0.07341373347622238
26,26,1.0329716665724387,0.0996878311128464
27,27,1.294922464400502,0.5289780271189057
28,28,0.8990790988622928,0.035719044955134116
29,29,1.0002128276615845,0.08914687995599735
30,30,1.0909863415790348,0.07875431741648065
31,31,1.0614059423151572,0.10956725184698168
32,32,1.1577430105523951,0.023235218880070185
33,33,1.3094424802466553,0.3600381127402801
34,34,1.0179406287260178,0.07416870182040247
35,35,1.0562325951051668,0.05387626116120359
36,36,1.0396001540497535,0.005755091070271945
37,37,1.0541161265844081,0.24797911980491394
38,38,1.2144057975431257,0.5383721596629907
39,39,1.0769082293149916,0.1106450018002314
40,40,1.2162563097066044,0.3057953549834509
41,41,1.159480843715201,0.1900845257190853
42,42,1.1824405380124825,0.11136159600835738
43,43,0.9789931895524879,0.1852337290953101
44,44,1.026715360770739,0.1937081544512993
45,45,1.0960253661456465,0.43017309512097324
46,46,1.042844376297648,0.11794962508896178
47,47,1.1321958621162638,0.18439720931134973
48,48,1.1144647116280255,0.04191339609784439
49,49,0.9515546066548323,0.3121137957051525
50,50,0.9429079949644639,0.0014791877504918283
51,51,1.2963482514717097,0.41104993016546665
52,52,1.179972779509503,0.25149362230371963
53,53,1.0005982182541715,0.188965408221196
54,54,1.0324281228539773,0.12493596484381309
